time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
487,1.17345084999773,1000,3324.87113580727,13335.1723856429,-999.800013664635,-0.19998431810218,exponential,waves,density,7,5
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,8,20
367,1.17345086020625,999.999999999999,3324.87129053934,13335.1731552188,-999.800000013588,-0.199999931934719,exponential,waves,displacement,8,20
407,1.17345086024879,1000,3324.87129057249,13335.1731551411,-999.800000024363,-0.199999855902075,exponential,waves,displacement,8,20
447,1.17345086023901,1000,3324.87129058389,13335.1731551144,-999.800000032275,-0.199999772834717,exponential,waves,displacement,8,20
487,1.17345086024847,1000,3324.87129057288,13335.1731551404,-999.800000036857,-0.199999685099685,exponential,waves,displacement,8,20
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,8,10
367,1.1734508602062,1000,3324.87129053932,13335.1731552187,-999.800000013588,-0.199999931934721,exponential,waves,displacement,8,10
407,1.17345086024868,1000,3324.87129057245,13335.1731551408,-999.800000024363,-0.199999855902079,exponential,waves,displacement,8,10
447,1.17345086023882,999.999999999999,3324.87129058385,13335.1731551141,-999.800000032275,-0.199999772834724,exponential,waves,displacement,8,10
487,1.17345086024825,1000,3324.87129057285,13335.1731551402,-999.800000036857,-0.199999685099695,exponential,waves,displacement,8,10
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,8,5
367,1.1734508602062,1000,3324.87129053932,13335.1731552187,-999.800000013588,-0.199999931934721,exponential,waves,displacement,8,5
407,1.17345086024866,1000,3324.87129057245,13335.1731551408,-999.800000024363,-0.199999855902079,exponential,waves,displacement,8,5
447,1.17345086023881,999.999999999999,3324.87129058384,13335.1731551141,-999.800000032275,-0.199999772834724,exponential,waves,displacement,8,5
487,1.17345086024825,1000,3324.87129057284,13335.1731551402,-999.800000036857,-0.199999685099696,exponential,waves,displacement,8,5
